ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,FL_COUNT,ORIGIN_INDEX,DEST_INDEX,OUTDEGREE,WEIGHT,,,,
12889,13487,230,2762,3347,76,0.013157895,,,,
12889,13495,95,2762,3354,76,0.013157895,,,,
12889,13796,328,2762,3644,76,0.013157895,,,,
12889,13851,62,2762,3696,76,0.013157895,,,,
12889,13871,89,2762,3716,76,0.013157895,,,,
12889,13891,124,2762,3735,76,0.013157895,,,,
12889,13930,434,2762,3770,76,0.013157895,,,,
12889,14057,244,2762,3892,76,0.013157895,,,,
12889,14100,191,2762,3934,76,0.013157895,,,,
12889,14107,468,2762,3941,76,0.013157895,,,,
12889,14122,125,2762,3956,76,0.013157895,,,,
12889,14492,54,2762,4276,76,0.013157895,,,,
12889,14570,279,2762,4353,76,0.013157895,,,,
12889,14679,480,2762,4459,76,0.013157895,,,,
12889,14683,130,2762,4463,76,0.013157895,,,,
12889,14730,33,2762,4509,76,0.013157895,,,,
12889,14747,582,2762,4525,76,0.013157895,,,,
12889,14771,777,2762,4549,76,0.013157895,,,,
12889,14831,251,2762,4608,76,0.013157895,,,,
12889,14869,353,2762,4646,76,0.013157895,,,,
12889,14893,239,2762,4670,76,0.013157895,,,,
12889,14908,321,2762,4685,76,0.013157895,,,,
12889,15016,148,2762,4790,76,0.013157895,,,,
12889,15304,93,2762,5069,76,0.013157895,,,,
12889,15370,31,2762,5131,76,0.013157895,,,,
12889,15376,89,2762,5137,76,0.013157895,,,,
12891,11298,94,2764,1250,1,1,,,,
12892,10140,97,2765,124,76,0.013157895,,,,
12892,10299,83,2765,278,76,0.013157895,,,,
12892,10372,79,2765,348,76,0.013157895,,,,
12892,10397,585,2765,373,76,0.013157895,,,,
12892,10423,299,2765,399,76,0.013157895,,,,
12892,10529,29,2765,503,76,0.013157895,,,,
12892,10693,207,2765,665,76,0.013157895,,,,
12892,10713,62,2765,685,76,0.013157895,,,,
12892,10721,483,2765,693,76,0.013157895,,,,
12892,10792,31,2765,764,76,0.013157895,,,,
12892,10821,180,2765,792,76,0.013157895,,,,
12892,10849,34,2765,819,76,0.013157895,,,,
12892,11042,109,2765,1004,76,0.013157895,,,,
12892,11057,187,2765,1019,76,0.013157895,,,,
12892,11066,58,2765,1028,76,0.013157895,,,,
12892,11109,80,2765,1071,76,0.013157895,,,,
12892,11193,79,2765,1153,76,0.013157895,,,,
12892,11259,211,2765,1214,76,0.013157895,,,,
12892,11278,124,2765,1231,76,0.013157895,,,,
12892,11292,835,2765,1245,76,0.013157895,,,,
12892,11298,526,2765,1250,76,0.013157895,,,,
12892,11413,3,2765,1356,76,0.013157895,,,,
12892,11433,251,2765,1375,76,0.013157895,,,,
12892,11540,62,2765,1477,76,0.013157895,,,,
12892,11603,62,2765,1538,76,0.013157895,,,,
12892,11618,445,2765,1552,76,0.013157895,,,,
12892,11638,175,2765,1572,76,0.013157895,,,,
12892,11648,3,2765,1582,76,0.013157895,,,,
12892,11697,154,2765,1630,76,0.013157895,,,,
12892,12173,531,2765,2090,76,0.013157895,,,,
12892,12191,138,2765,2106,76,0.013157895,,,,
12892,12264,354,2765,2175,76,0.013157895,,,,
12892,12266,388,2765,2177,76,0.013157895,,,,
12892,12339,112,2765,2248,76,0.013157895,,,,
12892,12402,31,2765,2308,76,0.013157895,,,,
12892,12441,54,2765,2346,76,0.013157895,,,,
12892,12478,1138,2765,2381,76,0.013157895,,,,
12892,12758,164,2765,2639,76,0.013157895,,,,
12892,12889,961,2765,2762,76,0.013157895,,,,
12892,12982,176,2765,2853,76,0.013157895,,,,
12892,13198,124,2765,3064,76,0.013157895,,,,
12892,13204,304,2765,3070,76,0.013157895,,,,
12892,13232,182,2765,3098,76,0.013157895,,,,
12892,13244,27,2765,3110,76,0.013157895,,,,
12892,13264,31,2765,3130,76,0.013157895,,,,
12892,13303,276,2765,3167,76,0.013157895,,,,
12892,13342,31,2765,3206,76,0.013157895,,,,
12892,13476,151,2765,3336,76,0.013157895,,,,
12892,13487,345,2765,3347,76,0.013157895,,,,
12892,13495,205,2765,3354,76,0.013157895,,,,
12892,13796,512,2765,3644,76,0.013157895,,,,
12892,13830,312,2765,3676,76,0.013157895,,,,
12892,13851,31,2765,3696,76,0.013157895,,,,
12892,13871,14,2765,3716,76,0.013157895,,,,
12892,13930,826,2765,3770,76,0.013157895,,,,
12892,14057,487,2765,3892,76,0.013157895,,,,
12892,14100,216,2765,3934,76,0.013157895,,,,
12892,14107,577,2765,3941,76,0.013157895,,,,
12892,14122,62,2765,3956,76,0.013157895,,,,
12892,14262,31,2765,4093,76,0.013157895,,,,
12892,14489,31,2765,4273,76,0.013157895,,,,
12892,14492,89,2765,4276,76,0.013157895,,,,
12892,14570,150,2765,4353,76,0.013157895,,,,
12892,14679,338,2765,4459,76,0.013157895,,,,
12892,14683,120,2765,4463,76,0.013157895,,,,
12892,14689,120,2765,4469,76,0.013157895,,,,
12892,14698,120,2765,4478,76,0.013157895,,,,
12892,14747,965,2765,4525,76,0.013157895,,,,
12892,14771,1400,2765,4549,76,0.013157895,,,,
12892,14831,441,2765,4608,76,0.013157895,,,,
12892,14869,508,2765,4646,76,0.013157895,,,,
12892,14893,342,2765,4670,76,0.013157895,,,,
12892,15016,153,2765,4790,76,0.013157895,,,,
12892,15041,8,2765,4813,76,0.013157895,,,,
12892,15304,50,2765,5069,76,0.013157895,,,,
12892,15376,240,2765,5137,76,0.013157895,,,,
12896,10423,31,2769,399,7,0.142857143,,,,
12896,11259,147,2769,1214,7,0.142857143,,,,
12896,11292,4,2769,1245,7,0.142857143,,,,
12896,11298,9,2769,1250,7,0.142857143,,,,
12896,12266,93,2769,2177,7,0.142857143,,,,
12896,12889,31,2769,2762,7,0.142857143,,,,
12896,14107,31,2769,3941,7,0.142857143,,,,
12898,11697,31,2771,1630,3,0.333333333,,,,
12898,13204,31,2771,3070,3,0.333333333,,,,
12898,13577,31,2771,3432,3,0.333333333,,,,
12915,12266,82,2788,2177,1,1,,,,
12945,10397,178,2817,373,7,0.142857143,,,,
12945,11433,43,2817,1375,7,0.142857143,,,,
12945,11618,31,2817,1552,7,0.142857143,,,,
12945,12266,31,2817,2177,7,0.142857143,,,,
12945,12953,19,2817,2824,7,0.142857143,,,,
12945,13487,30,2817,3347,7,0.142857143,,,,
12945,13930,137,2817,3770,7,0.142857143,,,,
12951,10397,103,2822,373,2,0.5,,,,
12951,12266,55,2822,2177,2,0.5,,,,
12953,10397,716,2824,373,56,0.017857143,,,,
12953,10431,3,2824,406,56,0.017857143,,,,
12953,10599,41,2824,572,56,0.017857143,,,,
12953,10693,106,2824,665,56,0.017857143,,,,
12953,10721,489,2824,693,56,0.017857143,,,,
12953,10792,28,2824,764,56,0.017857143,,,,
12953,10849,4,2824,819,56,0.017857143,,,,
12953,10868,27,2824,836,56,0.017857143,,,,
12953,10990,11,2824,954,56,0.017857143,,,,
12953,11042,277,2824,1004,56,0.017857143,,,,
12953,11057,408,2824,1019,56,0.017857143,,,,
12953,11066,7,2824,1028,56,0.017857143,,,,
12953,11193,74,2824,1153,56,0.017857143,,,,
12953,11259,200,2824,1214,56,0.017857143,,,,
12953,11278,126,2824,1231,56,0.017857143,,,,
12953,11292,380,2824,1245,56,0.017857143,,,,
12953,11298,363,2824,1250,56,0.017857143,,,,
12953,11433,317,2824,1375,56,0.017857143,,,,
12953,11697,457,2824,1630,56,0.017857143,,,,
12953,11986,23,2824,1909,56,0.017857143,,,,
12953,11995,81,2824,1918,56,0.017857143,,,,
12953,11996,21,2824,1919,56,0.017857143,,,,
12953,12191,62,2824,2106,56,0.017857143,,,,
12953,12266,210,2824,2177,56,0.017857143,,,,
12953,12323,7,2824,2232,56,0.017857143,,,,
12953,12945,19,2824,2817,56,0.017857143,,,,
12953,13198,85,2824,3064,56,0.017857143,,,,
12953,13204,365,2824,3070,56,0.017857143,,,,
12953,13232,186,2824,3098,56,0.017857143,,,,
12953,13244,52,2824,3110,56,0.017857143,,,,
12953,13296,1,2824,3161,56,0.017857143,,,,
12953,13303,506,2824,3167,56,0.017857143,,,,
12953,13342,100,2824,3206,56,0.017857143,,,,
12953,13485,2,2824,3345,56,0.017857143,,,,
12953,13487,210,2824,3347,56,0.017857143,,,,
12953,13495,24,2824,3354,56,0.017857143,,,,
12953,13577,63,2824,3432,56,0.017857143,,,,
12953,13871,27,2824,3716,56,0.017857143,,,,
12953,13930,994,2824,3770,56,0.017857143,,,,
12953,13931,6,2824,3771,56,0.017857143,,,,
12953,14027,240,2824,3864,56,0.017857143,,,,
12953,14100,32,2824,3934,56,0.017857143,,,,
12953,14122,107,2824,3956,56,0.017857143,,,,
12953,14321,27,2824,4152,56,0.017857143,,,,
12953,14492,63,2824,4276,56,0.017857143,,,,
12953,14524,133,2824,4307,56,0.017857143,,,,
12953,14576,34,2824,4359,56,0.017857143,,,,
12953,14635,27,2824,4417,56,0.017857143,,,,
12953,14685,61,2824,4465,56,0.017857143,,,,
12953,14730,15,2824,4509,56,0.017857143,,,,
12953,15016,163,2824,4790,56,0.017857143,,,,
12953,15096,11,2824,4867,56,0.017857143,,,,
12953,15304,181,2824,5069,56,0.017857143,,,,
12953,15380,4,2824,5141,56,0.017857143,,,,
12953,15412,16,2824,5171,56,0.017857143,,,,
12953,15919,27,2824,5630,56,0.017857143,,,,
12954,10423,62,2825,399,14,0.071428571,,,,
12954,10721,31,2825,693,14,0.071428571,,,,
12954,11292,8,2825,1245,14,0.071428571,,,,
12954,11697,31,2825,1630,14,0.071428571,,,,
12954,12478,58,2825,2381,14,0.071428571,,,,
12954,12889,206,2825,2762,14,0.071428571,,,,
12954,13796,240,2825,3644,14,0.071428571,,,,
12954,14057,62,2825,3892,14,0.071428571,,,,
12954,14570,31,2825,4353,14,0.071428571,,,,
12954,14747,62,2825,4525,14,0.071428571,,,,
12954,14771,155,2825,4549,14,0.071428571,,,,
12954,14831,124,2825,4608,14,0.071428571,,,,
12954,14869,217,2825,4646,14,0.071428571,,,,
12954,14893,123,2825,4670,14,0.071428571,,,,
12982,11292,4,2853,1245,11,0.090909091,,,,
12982,12173,621,2853,2090,11,0.090909091,,,,
12982,12758,31,2853,2639,11,0.090909091,,,,
12982,12892,176,2853,2765,11,0.090909091,,,,
12982,13796,45,2853,3644,11,0.090909091,,,,
12982,13830,124,2853,3676,11,0.090909091,,,,
12982,14107,33,2853,3941,11,0.090909091,,,,
12982,14679,28,2853,4459,11,0.090909091,,,,
12982,14747,43,2853,4525,11,0.090909091,,,,
12982,14771,62,2853,4549,11,0.090909091,,,,
12982,14831,17,2853,4608,11,0.090909091,,,,
12992,10397,193,2863,373,9,0.111111111,,,,
12992,11259,89,2863,1214,9,0.111111111,,,,
12992,11292,33,2863,1245,9,0.111111111,,,,
12992,11433,5,2863,1375,9,0.111111111,,,,
12992,12266,89,2863,2177,9,0.111111111,,,,
12992,12889,31,2863,2762,9,0.111111111,,,,
12992,13930,87,2863,3770,9,0.111111111,,,,
12992,14107,31,2863,3941,9,0.111111111,,,,
12992,15016,58,2863,4790,9,0.111111111,,,,
13029,10397,22,2898,373,5,0.2,,,,
13029,11292,88,2898,1245,5,0.2,,,,
13029,13342,1,2898,3206,5,0.2,,,,
13029,13487,89,2898,3347,5,0.2,,,,
13029,13930,92,2898,3770,5,0.2,,,,
13061,11298,89,2930,1250,2,0.5,,,,
13061,12266,85,2930,2177,2,0.5,,,,
13076,13487,89,2945,3347,2,0.5,,,,
13076,13930,101,2945,3770,2,0.5,,,,
13127,14869,91,2995,4646,1,1,,,,
13158,11259,143,3025,1214,6,0.166666667,,,,
13158,11292,62,3025,1245,6,0.166666667,,,,
13158,11298,10,3025,1250,6,0.166666667,,,,
13158,12191,89,3025,2106,6,0.166666667,,,,
13158,12266,130,3025,2177,6,0.166666667,,,,
13158,12889,31,3025,2762,6,0.166666667,,,,
13184,11433,135,3050,1375,3,0.333333333,,,,
13184,13487,29,3050,3347,3,0.333333333,,,,
13184,13930,89,3050,3770,3,0.333333333,,,,
13198,10140,31,3064,124,40,0.025,,,,
13198,10397,348,3064,373,40,0.025,,,,
13198,10423,31,3064,399,40,0.025,,,,
13198,10693,118,3064,665,40,0.025,,,,
13198,10721,60,3064,693,40,0.025,,,,
13198,10821,93,3064,792,40,0.025,,,,
13198,11057,120,3064,1019,40,0.025,,,,
13198,11193,41,3064,1153,40,0.025,,,,
13198,11259,205,3064,1214,40,0.025,,,,
13198,11278,58,3064,1231,40,0.025,,,,
13198,11292,349,3064,1245,40,0.025,,,,
13198,11298,162,3064,1250,40,0.025,,,,
13198,11433,142,3064,1375,40,0.025,,,,
13198,11618,2,3064,1552,40,0.025,,,,
13198,11697,31,3064,1630,40,0.025,,,,
13198,12191,89,3064,2106,40,0.025,,,,
13198,12266,87,3064,2177,40,0.025,,,,
13198,12339,58,3064,2248,40,0.025,,,,
13198,12889,150,3064,2762,40,0.025,,,,
13198,12892,124,3064,2765,40,0.025,,,,
13198,12953,86,3064,2824,40,0.025,,,,
13198,13204,124,3064,3070,40,0.025,,,,
13198,13232,260,3064,3098,40,0.025,,,,
13198,13342,58,3064,3206,40,0.025,,,,
13198,13487,214,3064,3347,40,0.025,,,,
13198,13495,31,3064,3354,40,0.025,,,,
13198,13796,41,3064,3644,40,0.025,,,,
13198,13930,190,3064,3770,40,0.025,,,,
13198,14057,57,3064,3892,40,0.025,,,,
13198,14100,16,3064,3934,40,0.025,,,,
13198,14107,152,3064,3941,40,0.025,,,,
13198,14193,14,3064,4025,40,0.025,,,,
13198,14635,6,3064,4417,40,0.025,,,,
13198,14679,45,3064,4459,40,0.025,,,,
13198,14683,31,3064,4463,40,0.025,,,,
13198,14747,92,3064,4525,40,0.025,,,,
13198,14771,79,3064,4549,40,0.025,,,,
13198,14869,62,3064,4646,40,0.025,,,,
13198,15016,112,3064,4790,40,0.025,,,,
13198,15304,42,3064,5069,40,0.025,,,,
13204,10140,14,3070,124,71,0.014084507,,,,
13204,10158,93,3070,142,71,0.014084507,,,,
13204,10257,81,3070,237,71,0.014084507,,,,
13204,10397,755,3070,373,71,0.014084507,,,,
13204,10423,89,3070,399,71,0.014084507,,,,
13204,10529,183,3070,503,71,0.014084507,,,,
13204,10599,60,3070,572,71,0.014084507,,,,
13204,10693,135,3070,665,71,0.014084507,,,,
13204,10721,363,3070,693,71,0.014084507,,,,
13204,10732,45,3070,704,71,0.014084507,,,,
13204,10792,120,3070,764,71,0.014084507,,,,
13204,10821,359,3070,792,71,0.014084507,,,,
13204,10874,31,3070,842,71,0.014084507,,,,
13204,11042,118,3070,1004,71,0.014084507,,,,
13204,11057,292,3070,1019,71,0.014084507,,,,
13204,11066,115,3070,1028,71,0.014084507,,,,
13204,11109,31,3070,1071,71,0.014084507,,,,
13204,11193,83,3070,1153,71,0.014084507,,,,
13204,11259,101,3070,1214,71,0.014084507,,,,
13204,11278,316,3070,1231,71,0.014084507,,,,
13204,11292,289,3070,1245,71,0.014084507,,,,
13204,11298,330,3070,1250,71,0.014084507,,,,
13204,11433,262,3070,1375,71,0.014084507,,,,
13204,11618,671,3070,1552,71,0.014084507,,,,
13204,11697,215,3070,1630,71,0.014084507,,,,
13204,12191,135,3070,2106,71,0.014084507,,,,
13204,12197,124,3070,2112,71,0.014084507,,,,
13204,12264,186,3070,2175,71,0.014084507,,,,
13204,12265,17,3070,2176,71,0.014084507,,,,
13204,12266,228,3070,2177,71,0.014084507,,,,
13204,12339,112,3070,2248,71,0.014084507,,,,
13204,12391,108,3070,2299,71,0.014084507,,,,
13204,12478,465,3070,2381,71,0.014084507,,,,
13204,12889,95,3070,2762,71,0.014084507,,,,
13204,12892,304,3070,2765,71,0.014084507,,,,
13204,12898,31,3070,2771,71,0.014084507,,,,
13204,12953,365,3070,2824,71,0.014084507,,,,
13204,13198,124,3070,3064,71,0.014084507,,,,
13204,13232,240,3070,3098,71,0.014084507,,,,
13204,13244,37,3070,3110,71,0.014084507,,,,
13204,13296,50,3070,3161,71,0.014084507,,,,
13204,13303,248,3070,3167,71,0.014084507,,,,
13204,13342,109,3070,3206,71,0.014084507,,,,
13204,13487,138,3070,3347,71,0.014084507,,,,
13204,13495,148,3070,3354,71,0.014084507,,,,
13204,13851,2,3070,3696,71,0.014084507,,,,
13204,13871,14,3070,3716,71,0.014084507,,,,
13204,13930,379,3070,3770,71,0.014084507,,,,
13204,13931,33,3070,3771,71,0.014084507,,,,
13204,13933,31,3070,3773,71,0.014084507,,,,
13204,14025,14,3070,3862,71,0.014084507,,,,
13204,14057,31,3070,3892,71,0.014084507,,,,
13204,14100,408,3070,3934,71,0.014084507,,,,
13204,14107,118,3070,3941,71,0.014084507,,,,
13204,14122,157,3070,3956,71,0.014084507,,,,
13204,14254,45,3070,4085,71,0.014084507,,,,
13204,14307,182,3070,4138,71,0.014084507,,,,
13204,14492,75,3070,4276,71,0.014084507,,,,
13204,14524,62,3070,4307,71,0.014084507,,,,
13204,14576,31,3070,4359,71,0.014084507,,,,
13204,14679,83,3070,4459,71,0.014084507,,,,
13204,14683,51,3070,4463,71,0.014084507,,,,
13204,14730,35,3070,4509,71,0.014084507,,,,
13204,14747,86,3070,4525,71,0.014084507,,,,
13204,14771,155,3070,4549,71,0.014084507,,,,
13204,14843,354,3070,4620,71,0.014084507,,,,
13204,14869,117,3070,4646,71,0.014084507,,,,
13204,15016,159,3070,4790,71,0.014084507,,,,
13204,15070,31,3070,4842,71,0.014084507,,,,
13204,15096,31,3070,4867,71,0.014084507,,,,
13204,15356,31,3070,5118,71,0.014084507,,,,
13230,10397,89,3096,373,4,0.25,,,,
13230,11057,38,3096,1019,4,0.25,,,,
13230,11433,71,3096,1375,4,0.25,,,,
13230,13930,86,3096,3770,4,0.25,,,,
13232,10140,68,3098,124,65,0.015384615,,,,
13232,10257,62,3098,237,65,0.015384615,,,,
13232,10397,413,3098,373,65,0.015384615,,,,
13232,10423,89,3098,399,65,0.015384615,,,,
13232,10529,93,3098,503,65,0.015384615,,,,
13232,10599,60,3098,572,65,0.015384615,,,,
13232,10693,208,3098,665,65,0.015384615,,,,
13232,10713,33,3098,685,65,0.015384615,,,,
13232,10721,169,3098,693,65,0.015384615,,,,
13232,10792,105,3098,764,65,0.015384615,,,,
13232,10821,213,3098,792,65,0.015384615,,,,
13232,10994,62,3098,958,65,0.015384615,,,,
13232,11042,178,3098,1004,65,0.015384615,,,,
13232,11057,62,3098,1019,65,0.015384615,,,,
13232,11066,198,3098,1028,65,0.015384615,,,,
13232,11193,149,3098,1153,65,0.015384615,,,,
13232,11259,213,3098,1214,65,0.015384615,,,,
13232,11278,186,3098,1231,65,0.015384615,,,,
13232,11292,290,3098,1245,65,0.015384615,,,,
13232,11433,156,3098,1375,65,0.015384615,,,,
13232,11481,2,3098,1421,65,0.015384615,,,,
13232,11618,173,3098,1552,65,0.015384615,,,,
13232,11697,111,3098,1630,65,0.015384615,,,,
13232,11721,89,3098,1654,65,0.015384615,,,,
13232,11884,31,3098,1808,65,0.015384615,,,,
13232,11986,89,3098,1909,65,0.015384615,,,,
13232,12191,213,3098,2106,65,0.015384615,,,,
13232,12339,53,3098,2248,65,0.015384615,,,,
13232,12451,31,3098,2356,65,0.015384615,,,,
13232,12889,278,3098,2762,65,0.015384615,,,,
13232,12892,182,3098,2765,65,0.015384615,,,,
13232,12953,186,3098,2824,65,0.015384615,,,,
13232,13198,260,3098,3064,65,0.015384615,,,,
13232,13204,240,3098,3070,65,0.015384615,,,,
13232,13244,58,3098,3110,65,0.015384615,,,,
13232,13296,89,3098,3161,65,0.015384615,,,,
13232,13487,315,3098,3347,65,0.015384615,,,,
13232,13495,90,3098,3354,65,0.015384615,,,,
13232,13796,120,3098,3644,65,0.015384615,,,,
13232,13851,31,3098,3696,65,0.015384615,,,,
13232,13871,162,3098,3716,65,0.015384615,,,,
13232,13891,31,3098,3735,65,0.015384615,,,,
13232,13931,64,3098,3771,65,0.015384615,,,,
13232,14057,88,3098,3892,65,0.015384615,,,,
13232,14100,179,3098,3934,65,0.015384615,,,,
13232,14107,215,3098,3941,65,0.015384615,,,,
13232,14122,149,3098,3956,65,0.015384615,,,,
13232,14193,4,3098,4025,65,0.015384615,,,,
13232,14307,89,3098,4138,65,0.015384615,,,,
13232,14492,105,3098,4276,65,0.015384615,,,,
13232,14570,33,3098,4353,65,0.015384615,,,,
13232,14635,74,3098,4417,65,0.015384615,,,,
13232,14679,122,3098,4459,65,0.015384615,,,,
13232,14683,72,3098,4463,65,0.015384615,,,,
13232,14730,124,3098,4509,65,0.015384615,,,,
13232,14747,130,3098,4525,65,0.015384615,,,,
13232,14771,89,3098,4549,65,0.015384615,,,,
13232,14831,31,3098,4608,65,0.015384615,,,,
13232,14843,4,3098,4620,65,0.015384615,,,,
13232,14869,74,3098,4646,65,0.015384615,,,,
13232,14893,57,3098,4670,65,0.015384615,,,,
13232,14908,12,3098,4685,65,0.015384615,,,,
13232,15016,226,3098,4790,65,0.015384615,,,,
13232,15304,140,3098,5069,65,0.015384615,,,,
13232,15376,31,3098,5137,65,0.015384615,,,,
13241,11298,31,3107,1250,3,0.333333333,,,,
13241,13930,31,3107,3770,3,0.333333333,,,,
13241,14109,31,3107,3943,3,0.333333333,,,,
13244,10397,299,3110,373,19,0.052631579,,,,
13244,10821,43,3110,792,19,0.052631579,,,,
13244,11057,114,3110,1019,19,0.052631579,,,,
13244,11259,62,3110,1214,19,0.052631579,,,,
13244,11292,54,3110,1245,19,0.052631579,,,,
13244,11298,96,3110,1250,19,0.052631579,,,,
13244,11433,58,3110,1375,19,0.052631579,,,,
13244,11618,33,3110,1552,19,0.052631579,,,,
13244,12191,56,3110,2106,19,0.052631579,,,,
13244,12266,142,3110,2177,19,0.052631579,,,,
13244,12889,10,3110,2762,19,0.052631579,,,,
13244,12892,27,3110,2765,19,0.052631579,,,,
13244,12953,52,3110,2824,19,0.052631579,,,,
13244,13204,37,3110,3070,19,0.052631579,,,,
13244,13232,58,3110,3098,19,0.052631579,,,,
13244,13487,56,3110,3347,19,0.052631579,,,,
13244,13930,51,3110,3770,19,0.052631579,,,,
13244,14107,31,3110,3941,19,0.052631579,,,,
13244,15304,30,3110,5069,19,0.052631579,,,,
13256,11298,69,3122,1250,2,0.5,,,,
13256,12266,94,3122,2177,2,0.5,,,,
13264,11292,58,3130,1245,5,0.2,,,,
13264,12892,31,3130,2765,5,0.2,,,,
13264,14107,31,3130,3941,5,0.2,,,,
13264,14771,157,3130,4549,5,0.2,,,,
13264,14869,62,3130,4646,5,0.2,,,,
13277,10397,69,3143,373,1,1,,,,
13290,11298,87,3155,1250,2,0.5,,,,
13290,13930,40,3155,3770,2,0.5,,,,
13296,10397,31,3161,373,8,0.125,,,,
13296,10821,246,3161,792,8,0.125,,,,
13296,11433,11,3161,1375,8,0.125,,,,
13296,11618,5,3161,1552,8,0.125,,,,
13296,13204,50,3161,3070,8,0.125,,,,
13296,13232,89,3161,3098,8,0.125,,,,
13296,13930,89,3161,3770,8,0.125,,,,
13296,15304,33,3161,5069,8,0.125,,,,
13303,10397,474,3167,373,35,0.028571429,,,,
13303,10529,32,3167,503,35,0.028571429,,,,
13303,10693,10,3167,665,35,0.028571429,,,,
13303,10721,207,3167,693,35,0.028571429,,,,
13303,10821,93,3167,792,35,0.028571429,,,,
13303,11057,247,3167,1019,35,0.028571429,,,,
13303,11278,279,3167,1231,35,0.028571429,,,,
13303,11292,114,3167,1245,35,0.028571429,,,,
13303,11298,341,3167,1250,35,0.028571429,,,,
13303,11433,169,3167,1375,35,0.028571429,,,,
13303,11618,213,3167,1552,35,0.028571429,,,,
13303,12264,63,3167,2175,35,0.028571429,,,,
13303,12266,175,3167,2177,35,0.028571429,,,,
13303,12478,310,3167,2381,35,0.028571429,,,,
13303,12889,111,3167,2762,35,0.028571429,,,,
13303,12892,276,3167,2765,35,0.028571429,,,,
13303,12953,509,3167,2824,35,0.028571429,,,,
13303,13204,248,3167,3070,35,0.028571429,,,,
13303,13487,53,3167,3347,35,0.028571429,,,,
13303,13495,89,3167,3354,35,0.028571429,,,,
13303,13930,398,3167,3770,35,0.028571429,,,,
13303,14100,183,3167,3934,35,0.028571429,,,,
13303,14107,93,3167,3941,35,0.028571429,,,,
13303,14492,93,3167,4276,35,0.028571429,,,,
13303,14679,52,3167,4459,35,0.028571429,,,,
13303,14683,29,3167,4463,35,0.028571429,,,,
13303,14747,52,3167,4525,35,0.028571429,,,,
13303,14771,145,3167,4549,35,0.028571429,,,,
13303,14843,205,3167,4620,35,0.028571429,,,,
13303,14869,14,3167,4646,35,0.028571429,,,,
13303,15016,62,3167,4790,35,0.028571429,,,,
13303,15024,84,3167,4798,35,0.028571429,,,,
13303,15027,52,3167,4800,35,0.028571429,,,,
13303,15304,153,3167,5069,35,0.028571429,,,,
13303,15370,4,3167,5131,35,0.028571429,,,,
13342,10397,308,3206,373,27,0.037037037,,,,
13342,10721,58,3206,693,27,0.037037037,,,,
13342,10821,87,3206,792,27,0.037037037,,,,
13342,11042,50,3206,1004,27,0.037037037,,,,
13342,11193,27,3206,1153,27,0.037037037,,,,
13342,11259,31,3206,1214,27,0.037037037,,,,
13342,11278,58,3206,1231,27,0.037037037,,,,
13342,11292,230,3206,1245,27,0.037037037,,,,
13342,11298,130,3206,1250,27,0.037037037,,,,
13342,11433,197,3206,1375,27,0.037037037,,,,
13342,11618,104,3206,1552,27,0.037037037,,,,
13342,12266,58,3206,2177,27,0.037037037,,,,
13342,12889,130,3206,2762,27,0.037037037,,,,
13342,12892,31,3206,2765,27,0.037037037,,,,
13342,12953,100,3206,2824,27,0.037037037,,,,
13342,13198,58,3206,3064,27,0.037037037,,,,
13342,13204,109,3206,3070,27,0.037037037,,,,
13342,13487,222,3206,3347,27,0.037037037,,,,
13342,13930,353,3206,3770,27,0.037037037,,,,
13342,14057,26,3206,3892,27,0.037037037,,,,
13342,14100,6,3206,3934,27,0.037037037,,,,
13342,14107,116,3206,3941,27,0.037037037,,,,
13342,14679,31,3206,4459,27,0.037037037,,,,
13342,14747,88,3206,4525,27,0.037037037,,,,
13342,14771,31,3206,4549,27,0.037037037,,,,
13342,15016,31,3206,4790,27,0.037037037,,,,
13342,15304,42,3206,5069,27,0.037037037,,,,
13344,13930,58,3207,3770,1,1,,,,
13360,10397,134,3223,373,1,1,,,,
13367,10397,85,3230,373,5,0.2,,,,
13367,11292,45,3230,1245,5,0.2,,,,
13367,11433,78,3230,1375,5,0.2,,,,
13367,13487,12,3230,3347,5,0.2,,,,
13367,13930,81,3230,3770,5,0.2,,,,
13377,10397,68,3240,373,2,0.5,,,,
13377,12266,58,3240,2177,2,0.5,,,,
13422,10397,164,3284,373,3,0.333333333,,,,
13422,12266,144,3284,2177,3,0.333333333,,,,
13422,13930,27,3284,3770,3,0.333333333,,,,
13433,11292,62,3295,1245,2,0.5,,,,
13433,13487,62,3295,3347,2,0.5,,,,
13459,11433,58,3320,1375,2,0.5,,,,
13459,13487,31,3320,3347,2,0.5,,,,
13476,12892,151,3336,2765,3,0.333333333,,,,
13476,14107,21,3336,3941,3,0.333333333,,,,
13476,14771,62,3336,4549,3,0.333333333,,,,
13485,10397,107,3345,373,9,0.111111111,,,,
13485,11292,81,3345,1245,9,0.111111111,,,,
13485,11433,151,3345,1375,9,0.111111111,,,,
13485,11618,62,3345,1552,9,0.111111111,,,,
13485,12889,8,3345,2762,9,0.111111111,,,,
13485,12953,2,3345,2824,9,0.111111111,,,,
13485,13487,153,3345,3347,9,0.111111111,,,,
13485,13930,303,3345,3770,9,0.111111111,,,,
13485,14869,27,3345,4646,9,0.111111111,,,,
13486,10397,3,3346,373,6,0.166666667,,,,
13486,11292,67,3346,1245,6,0.166666667,,,,
13486,13487,65,3346,3347,6,0.166666667,,,,
